patrol,station,secteur,date,lat,lon,categorie1,categorie2,age_signe,animaux_rencontres,anomalies,causes,comportement,especes,etat_morts,mesure,meteo,n_bonne_sante,n_malades,n_morts,type_piege,type_signe,village
PNAT_S1_PATRICK_NOV25_000026,Andravindalandana,Secteur 1,2024-11-18,-15.05465101,49.62173527,Observation directe,,,,,,En mouvement,Eulemur albifrons,,,,4.0,0.0,0.0,,,
PNAT_S1_PATRICK_NOV25_000026,Andravindalandana,Secteur 1,2024-11-17,-15.11145055,49.61203218,Observation directe,,,,,,En mouvement,Eulemur albifrons,,,,2.0,0.0,0.0,,,
PNAT_S1_PATRICK_NOV25_000026,Andravindalandana,Secteur 1,2024-11-16,-15.05578283,49.61194386,Observation directe,,,,,,En mouvement,Eulemur albifrons,,,,2.0,0.0,0.0,,,
PNAT_S1_PATRICK_NOV25_000026,Andravindalandana,Secteur 1,2024-11-16,-15.09208007,49.6210033,Circulation dans l'AP,Divagation d'animaux domestiques,,Zébu,,,,,,Constatation,Constatation,8.0,0.0,0.0,,,Andasinantimaroa
PNAT_S1_PATRICK_NOV25_000026,Andravindalandana,Secteur 1,2024-11-15,-15.09008558,49.63390374,Circulation dans l'AP,Divagation d'animaux domestiques,,Zébu,,,,,,Constatation,Constatation,4.0,0.0,0.0,,,Andasinantimaroa
PNAT_S1_PATRICK_NOV25_000026,Andravindalandana,Secteur 1,2024-11-15,-15.09460211,49.63327688,Circulation dans l'AP,Divagation d'animaux domestiques,,Zébu,,,,,,Constatation,Constatation,2.0,0.0,0.0,,,Andasinantimaroa
PNAT_S1_PATRICK_NOV25_000026,Andravindalandana,Secteur 1,2024-11-11,-15.14803995,49.62907965,Observation directe,,,,,,En mouvement,Varecia rubra (Vari Roux),,,,2.0,0.0,0.0,,,
PNAT_S1_PATRICK_NOV25_000026,Andravindalandana,Secteur 1,2024-11-11,-15.16311877,49.63376743,Observation directe,,,,,,En mouvement,Espèces non rèpertorièes,,,,2.0,0.0,0.0,,,
PNAT_S1_PATRICK_NOV25_000026,Andravindalandana,Secteur 1,2024-11-10,-15.15192607,49.6277755,Braconnage,Piégeage,,,,,,Eulemur albifrons,,Destruction,Destruction,,,,Piège lèmuriens,,Andranolongoza
PNAT_S2_ALPHONSE_NOV24_000047,Marovovonana,Secteur 1,2024-11-18,-15.30462885,49.46717454,Observation directe,,,,,,En mouvement,Eulemur albifrons,,,,4.0,0.0,0.0,,,
PNAT_S2_ALPHONSE_NOV24_000047,Marovovonana,Secteur 1,2024-11-17,-15.30656987,49.48798698,Observation directe,,,,,,En mouvement,Indri indri (Indri À Queue Courte),,,,1.0,0.0,0.0,,,
PNAT_S2_ALPHONSE_NOV24_000047,Marovovonana,Secteur 1,2024-11-11,-15.29509952,49.50761309,Observation directe,,,,,,En mouvement,Eulemur albifrons,,,,6.0,0.0,0.0,,,
PNAT_S2_ELVIS_NOV24_000047,Sahamalaza,Secteur 2,2024-11-11,-15.57543832,49.34427103,Partie d'animal,,,,,,,,,,,,,,,,
PNAT_S3_PTR_JARIVO_OCT_000037,Amparimolenga (ZOC),Secteur 3,2024-10-22,-15.39761627,49.13987545,Observation directe,,,,,,,,,,,,,,,,
PNAT_S3_PTR_JARIVO_OCT_000037,Amparimolenga (ZOC),Secteur 3,2024-10-20,-15.41562023,49.14508161,Observation directe,,,,,,,,,,,,,,,,
PNAT_S3_PTR_JARIVO_OCT_000037,Amparimolenga (ZOC),Secteur 3,2024-10-18,-15.42621812,49.13734181,Observation directe,,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S3_PTR_JARIVO_OCT_000037,Amparimolenga (ZOC),Secteur 3,2024-10-18,-15.43689836,49.12611172,Observation directe,,,,,,,,,,,,,,,,
PNAT_S3_PTR_JARIVO_OCT_000037,Amparimolenga (ZOC),Secteur 3,2024-10-17,-15.41646776,49.12757899,Observation directe,,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S3_PTR_JARIVO_OCT_000037,Amparimolenga (ZOC),Secteur 3,2024-10-17,-15.42741809,49.1151299,Observation directe,,,,,,,Indri indri (Indri À Queue Courte),,,,,,,,,
PNAT_S3_PTR_JARIVO_OCT_000037,Amparimolenga (ZOC),Secteur 3,2024-10-17,-15.40906808,49.1339384,Observation directe,,,,,,,Hapalemur occidentalis,,,,,,,,,
PNAT_S3_PTR_JARIVO_OCT_000037,Amparimolenga (ZOC),Secteur 3,2024-10-16,-15.42322714,49.13301709,Observation directe,,,,,,,,,,,,,,,,
PNAT_S3_PTR_JARIVO_OCT_000037,Amparimolenga (ZOC),Secteur 3,2024-10-16,-15.42040332,49.13675164,Observation directe,,,,,,,,,,,,,,,,
PNAT_S3_PTR_JARIVO_OCT_000037,Amparimolenga (ZOC),Secteur 3,2024-10-16,-15.41768307,49.13281814,Observation directe,,,,,,,Indri indri (Indri À Queue Courte),,,,,,,,,
PNAT_S3_PTR_JARIVO_OCT_000037,Amparimolenga (ZOC),Secteur 3,2024-10-16,-15.41727471,49.13444398,Observation directe,,,,,,,Indri indri (Indri À Queue Courte),,,,,,,,,
PNAT_S2_PTR_ELVIS_SEPT_000039,Ambatrabe,Secteur 2,2024-09-11,-15.78115722,49.44862848,Braconnage,Piégeage,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S2_PTR_ELVIS_SEPT_000039,Ambatrabe,Secteur 2,2024-09-09,-15.70332027,49.43599905,Observation directe,,,,,,,Indri indri (Indri À Queue Courte),,,,,,,,,
PNAT_S1_PTR_JUSTIN_JUL_000052,Maintimbato (ZOC),Secteur 1,2024-06-25,-15.1535683333333,49.6286616666666,Braconnage,Piégeage,,,,,,,,Destruction,Destruction,,,,Piège lèmuriens,,Santaha
PNAT_S1_PTR_JUSTIN_JUL_000052,Maintimbato (ZOC),Secteur 1,2024-06-23,-15.0881099999999,49.61284,Braconnage,Piégeage,,,,,,,,Destruction,Destruction,,,,Piège lèmuriens,,Maïtimbato
PNAT_S1_PTR_PATRIC_JUL_000048,Anjiahely,Secteur 1,2024-06-14,-15.37329,49.4999766666666,Braconnage,Piégeage,,,,,,,,Destruction,Destruction,,,,Piège lèmuriens,,Anjiahely
PNAT_S1_PTR_PATRIC_JUL_000048,Anjiahely,Secteur 1,2024-06-14,-15.3704833333333,49.4999366666666,Braconnage,Piégeage,,,,,,,,Destruction,Destruction,,,,Piège lèmuriens,,Anjiahely
PNAT_S1_PTR_PATRIC_JUL_000048,Anjiahely,Secteur 1,2024-06-12,-15.38121,49.4778449999999,Circulation dans l'AP,Divagation d'animaux domestiques,,Zébu,,,,,,Constatation,Constatation,,,,,,Anjiahely
PNAT_S1_PTR_PATRIC_JUL_000048,Anjiahely,Secteur 1,2024-06-11,-15.362895,49.49656,Braconnage,Piégeage,,,,,,,,Destruction,Destruction,,,,Piège lèmuriens,,Anjiahely
PNAT_S1_PTR_PATRIC_JUL_000048,Anjiahely,Secteur 1,2024-06-10,-15.36645,49.484075,Braconnage,Piégeage,,,,,,,,Destruction,Destruction,,,,Piège lèmuriens,,Anjiahely
PNAT_S1_PTR_PATRIC_JUL_000048,Anjiahely,Secteur 1,2024-06-04,-15.3794166666666,49.5181649999999,Braconnage,Piégeage,,,,,,,,Destruction,Destruction,,,,Piège lèmuriens,,Anjiahely
PNAT_S1_PTR_PATRIC_JUL_000048,Anjiahely,Secteur 1,2024-06-03,-15.4133349999999,49.5267499999999,Braconnage,Piégeage,,,,,,,,Destruction,Destruction,,,,Piège lèmuriens,,Anjiahely
PNAT_S6_PTR_THEO_FEV24_000067,Antsakondrevo,Secteur 6,,-14.96162,49.94848,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_PTR_THEO_FEV24_000067,Antsakondrevo,Secteur 6,,-15.0048766666666,49.960755,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
PNAT_S6_PTR_THEO_FEV24_000067,Antsakondrevo,Secteur 6,,-14.9925116666666,49.9607183333333,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_PTR_THEO_FEV24_000067,Antsakondrevo,Secteur 6,,-14.9891199999999,49.9614883333333,Observation directe,,,,,,,Avahi laniger (Avahi Laineux,,,,,,,,,
PNAT_S6_PTR_THEO_FEV24_000067,Antsakondrevo,Secteur 6,,-14.991095,49.9603916666666,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
PNAT_S6_PTR_THEO_FEV24_000067,Antsakondrevo,Secteur 6,,-14.9914666666666,49.960435,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_PTR_THEO_FEV24_000067,Antsakondrevo,Secteur 6,,-14.994705,49.9596433333333,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
PNAT_S6_PTR_THEO_FEV24_000067,Antsakondrevo,Secteur 6,,-14.9936133333333,49.9725099999999,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_PTR_THEO_FEV24_000067,Antsakondrevo,Secteur 6,,-14.9941499999999,49.972965,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
PNAT_S6_PTR_THEO_FEV24_000067,Antsakondrevo,Secteur 6,,-15.0117983333333,49.9892516666666,Observation directe,,,,,,,Hapalemur occidentalis,,,,,,,,,
PNAT_S6_PTR_THEO_FEV24_000067,Antsakondrevo,Secteur 6,,-15.0059333333333,49.9704533333333,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
PNAT_S6_PTR_THEO_FEV24_000067,Antsakondrevo,Secteur 6,,-15.00327,49.9679299999999,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_PTR_THEO_FEV24_000067,Antsakondrevo,Secteur 6,,-15.0025483333333,49.9652616666666,Observation directe,,,,,,,Avahi laniger (Avahi Laineux,,,,,,,,,
PNAT_S3_PTR_FABIEN_FEV_000026,Bandabe,Secteur 3,,-15.3985883333333,49.13915,Observation directe,,,,,,,Varecia variegata ssp. subcincta,,,,,,,,,
PNAT_S3_PTR_FABIEN_FEV_000026,Bandabe,Secteur 3,,-15.4043099999999,49.1410583333333,Observation directe,,,,,,,Indri indri (Indri À Queue Courte),,,,,,,,,
PNAT_S3_PTR_FABIEN_FEV_000026,Bandabe,Secteur 3,,-15.4052383333333,49.1410349999999,Observation directe,,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S3_PTR_FABIEN_FEV_000026,Bandabe,Secteur 3,,-15.4216016666666,49.1253866666666,Observation directe,,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S3_PTR_FABIEN_FEV_000026,Bandabe,Secteur 3,,-15.4242199999999,49.13098,Observation directe,,,,,,,Indri indri (Indri À Queue Courte),,,,,,,,,
PNAT_S3_PTR_FABIEN_FEV_000026,Bandabe,Secteur 3,,-15.4302966666666,49.1464066666666,Observation directe,,,,,,,Varecia variegata ssp. subcincta,,,,,,,,,
PNAT_S3_PTR_FABIEN_FEV_000026,Bandabe,Secteur 3,,-15.42822,49.1464233333333,Observation directe,,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S3_PTR_FABIEN_FEV_000026,Bandabe,Secteur 3,,-15.4271516666666,49.1446549999999,Observation directe,,,,,,,Hapalemur occidentalis,,,,,,,,,
PNAT_S3_PTR_FABIEN_FEV_000026,Bandabe,Secteur 3,,-15.4271516666666,49.1446549999999,Observation directe,,,,,,,Hapalemur occidentalis,,,,,,,,,
PNAT_S3_PTR_FABIEN_FEV_000026,Bandabe,Secteur 3,,-15.42682,49.1429766666666,Observation directe,,,,,,,Varecia variegata ssp. subcincta,,,,,,,,,
PNAT_S3_PTR_FABIEN_FEV_000026,Bandabe,Secteur 3,,-15.4228966666666,49.1433033333333,Observation directe,,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S3_PTR_FABIEN_FEV_000026,Bandabe,Secteur 3,,-15.4242116666666,49.1426833333333,Observation directe,,,,,,,Varecia variegata ssp. subcincta,,,,,,,,,
PNAT_S3_PTR_FABIEN_FEV_000026,Bandabe,Secteur 3,,-15.4271066666666,49.1287566666666,Observation directe,,,,,,,Indri indri (Indri À Queue Courte),,,,,,,,,
PNAT_S3_PTR_FABIEN_FEV_000026,Bandabe,Secteur 3,,-15.4345883333333,49.1416933333333,Observation directe,,,,,,,Indri indri (Indri À Queue Courte),,,,,,,,,
PNAT_S1_PTR_JOSSET_FEV_000007,Anjiahely,Secteur 1,,-15.386879,49.50675,Observation directe,,,,,,,Indri,,,,,,,,,
PNAT_S1_PTR_JOSSET_FEV_000007,Anjiahely,Secteur 1,,-15.386544,49.515597,Observation directe,,,,,,,Indri,,,,,,,,,
PNAT_S1_PTR_JOSSET_FEV_000007,Anjiahely,Secteur 1,,-15.385042,49.520508,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S1_PTR_PATRIC_FEV_000045,Ambanivaolotra,Secteur 1,,-15.0946033333333,49.8213233333333,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S1_PTR_PATRIC_FEV_000045,Ambanivaolotra,Secteur 1,,-15.0994583333333,49.8213116666666,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
PNAT_S1_PTR_PATRIC_FEV_000045,Ambanivaolotra,Secteur 1,,-15.102095,49.8220983333333,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S1_PTR_PATRIC_FEV_000045,Ambanivaolotra,Secteur 1,,-15.10697,49.8294183333333,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S1_PTR_PATRIC_FEV_000045,Ambanivaolotra,Secteur 1,,-15.122505,49.83843,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S1_PTR_PATRIC_FEV_000045,Ambanivaolotra,Secteur 1,,-15.1107366666666,49.83759,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S1_PTR_PATRIC_FEV_000045,Ambanivaolotra,Secteur 1,,-15.1056583333333,49.842045,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S1_PTR_PATRIC_FEV_000045,Ambanivaolotra,Secteur 1,,-15.1036899999999,49.8424383333333,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S1_PTR_PATRIC_FEV_000045,Ambanivaolotra,Secteur 1,,-15.1407366666666,49.8077116666666,Braconnage,Piégeage,,,,,,,,Destruction,Destruction,,,,Piège lèmuriens,,Ambanivalotra
PNAT_S1_PTR_PATRIC_FEV_000045,Ambanivaolotra,Secteur 1,,-15.1411183333333,49.8076983333333,Braconnage,Piégeage,,,,,,,,Destruction,Destruction,,,,Piège lèmuriens,,Ambanivalotra
PNAT_S1_PTR_PATRIC_FEV_000045,Ambanivaolotra,Secteur 1,,-15.1412066666666,49.8077533333333,Braconnage,Piégeage,,,,,,,,Destruction,Destruction,,,,Piège mammifères,,Ambanivalotra
PNAT_S1_PTR_PATRIC_FEV_000045,Ambanivaolotra,Secteur 1,,-15.1545216666666,49.81358,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S1_PTR_PATRIC_FEV_000045,Ambanivaolotra,Secteur 1,,-15.1515149999999,49.8136183333333,Observation directe,,,,,,,Hapalemur occidentalis,,,,,,,,,
PNAT_S1_PTR_PATRIC_FEV_000045,Ambanivaolotra,Secteur 1,,-15.1397516666666,49.808785,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
PNAT_S1_PTR_PATRIC_FEV_000045,Ambanivaolotra,Secteur 1,,-15.1345116666666,49.8029883333333,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S1_PTR_PATRIC_FEV_000045,Ambanivaolotra,Secteur 1,,-15.132485,49.8099533333333,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
PNAT_S2_PTR_ARLAND_FEV_000007,Ambodihazomamy,Secteur 2,,-15.639715,49.436536,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_PATR_JARIVO_DEC_000024,Ambodimadiro,Secteur 3,,-15.4100416666666,49.05506,Observation directe,,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_PATR_JARIVO_DEC_000024,Ambodimadiro,Secteur 3,,-15.4100416666666,49.05506,Observation directe,,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_PATR_JARIVO_DEC_000024,Ambodimadiro,Secteur 3,,-15.4107633333333,49.0510333333333,Observation directe,,,,,,,Varecia variegata ssp. subcincta,,,,,,,,,
PNAT_PATR_JARIVO_DEC_000024,Ambodimadiro,Secteur 3,,-15.40411,49.0658233333333,Circulation dans l'AP,Signe Indirect,Fraîche,,,,,,,Proposition nouvelle patrouille,Proposition nouvelle patrouille,,,,,Empreinte,
PNAT_S3_PTR_FABIEN_DEC_000029,Ambalasoa,Secteur 3,,-15.29389,49.2487933333333,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S3_PTR_FABIEN_DEC_000029,Ambalasoa,Secteur 3,,-15.291765,49.2541316666666,Observation directe,,,,,,,Indri,,,,,,,,,
PNAT_S3_PTR_FABIEN_DEC_000029,Ambalasoa,Secteur 3,,-15.27947,49.252285,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S3_PTR_FABIEN_DEC_000029,Ambalasoa,Secteur 3,,-15.287995,49.237075,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S3_PTR_FABIEN_DEC_000029,Ambalasoa,Secteur 3,,-15.2850383333333,49.2421933333333,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S3_PTR_FABIEN_DEC_000029,Ambalasoa,Secteur 3,,-15.283095,49.2443533333333,Observation directe,,,,,,,Indri,,,,,,,,,
PNAT_S3_PTR_FABIEN_DEC_000029,Ambalasoa,Secteur 3,,-15.2935699999999,49.2478316666666,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S3_PTR_FABIEN_DEC_000029,Ambalasoa,Secteur 3,,-15.2886,49.2448033333333,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S3_PTR_FABIEN_DEC_000029,Ambalasoa,Secteur 3,,-15.2824833333333,49.2469866666666,Circulation dans l'AP,Divagation d'animaux domestiques,,Zébu,,,,,,Sensibilisation,Sensibilisation,,,,,,Ambalasoa
PNAT_S3_PTR_FABIEN_DEC_000029,Ambalasoa,Secteur 3,,-15.2453399999999,49.29949,Observation directe,,,,,,,Indri indri (Indri À Queue Courte),,,,,,,,,
PNAT_S3_PTR_FABIEN_DEC_000029,Ambalasoa,Secteur 3,,-15.2460316666666,49.304775,Observation directe,,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S3_PTR_FABIEN_DEC_000029,Ambalasoa,Secteur 3,,-15.245045,49.31194,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S3_PTR_FABIEN_DEC_000029,Ambalasoa,Secteur 3,,-15.2274199999999,49.309915,Observation directe,,,,,,,Indri,,,,,,,,,
PNAT_S3_PTR_FABIEN_DEC_000029,Ambalasoa,Secteur 3,,-15.2197649999999,49.309605,Observation directe,,,,,,,Indri,,,,,,,,,
PNAT_S3_PTR_FABIEN_DEC_000029,Ambalasoa,Secteur 3,,-15.2262483333333,49.3116083333333,Observation directe,,,,,,,Indri,,,,,,,,,
PNAT_S3_PTR_FABIEN_DEC_000029,Ambalasoa,Secteur 3,,-15.2475216666666,49.3217883333333,Observation directe,,,,,,,Indri,,,,,,,,,
PNAT_S3_PTR_FABIEN_DEC_000029,Ambalasoa,Secteur 3,,-15.2442216666666,49.323155,Observation directe,,,,,,,Indri,,,,,,,,,
PNAT_000001,Ambatrabe,Secteur 2,,-15.7272733333333,49.4305516666666,Observation directe,,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_000004,Antsahamilemaka,Secteur 2,,-15.727232,49.430606,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S1_PTR_PATRIC_DEC_000043,Maintimbato (ZOC),Secteur 1,,-15.1583133333333,49.659,Braconnage,Piégeage,,,,,,,,Destruction,Destruction,,,,Piège mammifères,,Mahasoa
PNAT_S1_PTR_PATRIC_DEC_000043,Maintimbato (ZOC),Secteur 1,,-15.1348516666666,49.66211,Braconnage,Piégeage,,,,,,,,,,,,,Piège oiseaux,,Andasinantimaroa
PNAT_S1_PTR_PATRIC_DEC_000043,Maintimbato (ZOC),Secteur 1,,-15.131495,49.6632433333333,Braconnage,Piégeage,,,,,,,,Constatation,Constatation,,,,Piège mammifères,,Andasinantimaroa
PNAT_000002,Ambodihazomamy,Secteur 2,,-15.683753,49.451226,Observation directe,,,,,,,Indri,,,,,,,,,
PNAT_000002,Ambodihazomamy,Secteur 2,,-15.663283,49.464379,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_000002,Ambodihazomamy,Secteur 2,,-15.663283,49.464379,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_000002,Ambodihazomamy,Secteur 2,,-15.669253,49.459337,Observation directe,,,,,,,Lemuridae,,,,,,,,,
PNAT_000002,Ambodihazomamy,Secteur 2,,-15.667688,49.442104,Observation directe,,,,,,,Varecia variegata ssp. subcincta,,,,,,,,,
PNAT_000002,Ambodihazomamy,Secteur 2,,-15.674166,49.439036,Observation directe,,,,,,,Indri,,,,,,,,,
PNAT_000005,Maintimbato (ZOC),Secteur 1,,-15.177752,49.739202,Partie d'animal,,,,,,,,,,,,,,,,
PNAT_000005,Maintimbato (ZOC),Secteur 1,,-15.177752,49.739202,Partie d'animal,,,,,,,,,,,,,,,,
PNAT_S1_PTR_JOSSET_DEC_000031,Sahasomba1,Secteur 1,,-15.237193,49.855392,Observation directe,,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S6_PTR_THEO_DEC 23_00055,Antsakondrevo,Secteur 6,,-14.9781716666666,49.9228216666666,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_PTR_THEO_DEC 23_00055,Antsakondrevo,Secteur 6,,-14.9851383333333,49.8977583333333,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_PTR_THEO_DEC 23_00055,Antsakondrevo,Secteur 6,,-14.9838416666666,49.900805,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
PNAT_S6_PTR_THEO_DEC 23_00055,Antsakondrevo,Secteur 6,,-14.9798516666666,49.8995833333333,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_PTR_THEO_DEC 23_00055,Antsakondrevo,Secteur 6,,-14.991605,49.9519183333333,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
PNAT_S6_PTR_THEO_DEC 23_00055,Antsakondrevo,Secteur 6,,-14.9942666666666,49.9540449999999,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
PNAT_S6_PTR_THEO_DEC 23_00055,Antsakondrevo,Secteur 6,,-14.9965033333333,49.9552533333333,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_PTR_THEO_DEC 23_00055,Antsakondrevo,Secteur 6,,-14.996135,49.9585633333333,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
PNAT_S6_PTR_THEO_DEC 23_00055,Antsakondrevo,Secteur 6,,-14.9786299999999,49.890085,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_PTR_THEO_DEC 23_00055,Antsakondrevo,Secteur 6,,-14.9815016666666,49.8942616666666,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_PTR_THEO_DEC 23_00055,Antsakondrevo,Secteur 6,,-14.9776916666666,49.89895,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_PTR_THEO_DEC 23_00055,Antsakondrevo,Secteur 6,,-14.9763833333333,49.9000533333333,Partie d'animal,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_PTR_THEO_DEC 23_00055,Antsakondrevo,Secteur 6,,-14.9963833333333,49.9553399999999,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
PNAT_S6_PTR_THEO_DEC 23_00055,Antsakondrevo,Secteur 6,,-14.9909749999999,49.9511,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
PNAT_S6_PTR_THEO_DEC 23_00055,Antsakondrevo,Secteur 6,,-14.98007,49.9236483333333,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_PTR_THEO_DEC 23_00055,Antsakondrevo,Secteur 6,,-14.97853,49.9346083333333,Observation directe,,,,,,,,,,,,,,,,
PNAT_S6_PTR_THEO_NOV23_000037,Antsakondrevo,Secteur 6,2023-11-27,-14.9805633333333,49.943945,Braconnage,Chasse active,,,,,,Tenrec ecaudatus (Tenrec),,Sensibilisation,Sensibilisation,,,,,,Mahatsara antsakonderevo
PNAT_S6_PTR_THEO_NOV23_000037,Antsakondrevo,Secteur 6,2023-11-27,-14.99,49.9497566666666,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
PNAT_S6_PTR_THEO_NOV23_000037,Antsakondrevo,Secteur 6,2023-11-27,-14.9889733333333,49.9495316666666,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_PTR_THEO_NOV23_000037,Antsakondrevo,Secteur 6,2023-11-27,-14.9924333333333,49.9516483333333,Observation directe,,,,,,,Varecia,,,,,,,,,
PNAT_S6_PTR_THEO_NOV23_000037,Antsakondrevo,Secteur 6,2023-11-26,-14.9954366666666,49.969335,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_PTR_THEO_NOV23_000037,Antsakondrevo,Secteur 6,2023-11-25,-14.9985216666666,49.9531749999999,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_PTR_THEO_NOV23_000037,Antsakondrevo,Secteur 6,2023-11-25,-14.996855,49.95877,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
PNAT_S6_PTR_THEO_NOV23_000037,Antsakondrevo,Secteur 6,2023-11-24,-14.9920783333333,49.9634133333333,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S1_PTR_PATRIC_NOV_000042,Andravindalandana,Secteur 1,2023-11-22,-15.1863683333333,49.7263683333333,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S1_PTR_PATRIC_NOV_000042,Andravindalandana,Secteur 1,2023-11-22,-15.1746083333333,49.7266749999999,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
PNAT_S1_PTR_PATRIC_NOV_000042,Andravindalandana,Secteur 1,2023-11-15,-15.2163833333333,49.6780099999999,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S3_PTR_FABIEN_Nov_000020,Amparimolenga (ZOC),Secteur 3,2023-11-13,-15.401945,49.07764,Observation directe,,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S3_PTR_FABIEN_Nov_000020,Amparimolenga (ZOC),Secteur 3,2023-11-13,-15.3857,49.090055,Observation directe,,,,,,,Indri indri (Indri À Queue Courte),,,,,,,,,
PNAT_S3_PTR_FABIEN_Nov_000020,Amparimolenga (ZOC),Secteur 3,2023-11-12,-15.3929416666666,49.1112566666666,Observation directe,,,,,,,Varecia variegata ssp. subcincta,,,,,,,,,
PNAT_S3_PTR_FABIEN_Nov_000020,Amparimolenga (ZOC),Secteur 3,2023-11-12,-15.4082166666666,49.1124116666666,Observation directe,,,,,,,Indri indri (Indri À Queue Courte),,,,,,,,,
